"","SRR2085160","SRR2085161","SRR2085162","SRR2085163","SRR2085164","SRR2085165"
"ENSG00000231711",147.984467888313,251.36611741029,247.246944080282,43.6439129057744,66.8267657038313,70.5356376817733
"ENSG00000182257",77.584089960863,36.0414653639754,48.8389025343768,16.4694010965187,12.6429016196438,16.2041329809479
"ENSG00000241990",126.433331788073,132.15203966791,96.6603279326207,155.635840362101,90.3064401403125,190.636858599387
"ENSG00000235159",0,13.8621020630675,8.1398170890628,0,0,0
"ENSG00000235091",28.7348481336529,22.1793633009079,34.5942226285169,0,0,0
"ENSG00000273145",60.3431810806712,69.3105103153373,65.1185367125024,6.58776043860746,18.9643524294656,14.297764394954
"ENSG00000273289",27.2981057269703,6.46898096276482,12.2097256335942,0,2.70919320420938,2.85955287899081
"ENSG00000197182",323.267041503596,321.600767863165,295.068369478526,639.83623259975,1151.40711178898,845.474467888283
"ENSG00000231010",17.2409088801918,14.7862422006053,8.1398170890628,9.05817060308526,8.12757961262813,20.9700544459326
"ENSG00000234869",10.0571968467785,12.9379619255296,18.3145884503913,15.6459310416927,24.3827388378844,18.1105015669418
"ENSG00000100416",1409.44430095568,1449.05173565932,1523.16327279088,1395.78174292996,1024.97809559255,1360.19398610663
"ENSG00000075218",616.362492466856,1311.35485516618,939.13139665062,1076.27536165749,445.210749891741,906.478262640087
"ENSG00000075275",718.371203341324,1178.27867536073,940.148873786753,2971.07995781197,8682.06115508965,4920.33732045019
"ENSG00000205634",56.0329538606232,83.1726123784048,86.4855565712922,0,0,0
"ENSG00000224271",48.84924182721,28.6483442636728,41.7165625814468,0,5.41838640841875,0
"ENSG00000075240",512.917039185705,589.601407749136,540.280359286543,561.606577391286,586.088796510628,556.659627110211
"ENSG00000100422",189.649997682109,420.483762579713,247.246944080282,941.226272666041,966.278909501344,986.545743251829
"ENSG00000054611",370.679540924123,411.242361204335,417.165625814468,757.592450439858,838.946828903504,799.72162182443
"ENSG00000260708",71.8371203341324,65.613949765186,129.219596288872,84.8174156470711,41.5409624645438,95.3184292996937
"ENSG00000188511",17.2409088801918,7.39312110030265,15.2621570419927,0,0,0
"ENSG00000213279",155.168179921726,130.303759392834,235.037218446688,0,2.70919320420938,1.90636858599387
"ENSG00000235111",8.62045444009588,7.39312110030265,14.2446799058599,0,0,0
"ENSG00000260613",4.31022722004794,5.54484082522699,16.2796341781256,0,0,0
"ENSG00000100425",568.949993046328,941.69880015105,686.797066889673,810.294533948718,1056.58534964166,1019.90719350672
"ENSG00000198355",922.38862509026,1282.70651090251,871.977905665852,676.068915012091,584.282667707822,746.343301416601
"ENSG00000182858",737.048854628198,643.20153572633,512.808476610956,675.245444957265,555.384606862922,716.794588333696
"ENSG00000184164",1119.22233480578,821.560582271132,746.828217921512,1157.79889708526,754.961839573013,1088.5364626025
"ENSG00000100426",1655.12725249841,1783.59046544801,1642.20809771842,1455.89505693225,1807.93493160906,1664.25977557265
"ENSG00000273192",186.776512868744,137.696880493137,188.233270184577,275.862468366687,155.327077041338,167.760435567461
"ENSG00000073150",127.870074194756,68.3863701777995,63.0835824402367,61.760254111945,89.4033757389094,59.0974261658101
"ENSG00000073146",50.2859842338927,29.5724844012106,37.6466540369154,0,0,0
"ENSG00000170638",1341.91740784159,1430.56893290856,1104.98016984027,1926.91992829268,1335.63224967522,1833.92657972611
"ENSG00000273188",20.1143936935571,26.8000639885971,13.227202769727,13.1755208772149,25.2858032392875,22.8764230319265
"ENSG00000273253",24.424620913605,27.7242041261349,16.2796341781256,0,12.6429016196438,7.62547434397549
"ENSG00000073169",580.44393229979,686.636122190608,600.311510318381,707.360777095476,677.298301052344,773.032461620516
"ENSG00000128159",1104.85491073896,1306.73415447849,1141.60934674106,1176.73870834626,1655.31704777193,1428.82325520241
