"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000178307",752.381123449692,0.399172858943221,0.177201964129433,0.0170064880119062,0.0373008445259752
"ENSG00000146733",1783.90882452131,-0.62810451641504,0.304407143135845,0.0170238237850115,0.0373354090179435
"ENSG00000226849",81.1940111020201,-0.880295411234576,0.479296935047598,0.0170901783275088,0.0374774615412082
"ENSG00000170889",17563.944162267,0.379184471051414,0.167455811812073,0.0170937554019376,0.0374818342889125
"ENSG00000273088",5.70194079762074,-3.17066584185732,2.76203849986845,0.0171092560164691,0.0375088754353646
"ENSG00000130957",5.70194079762074,-3.17066584185732,2.76203849986845,0.0171092560164691,0.0375088754353646
"ENSG00000141298",1207.45787815401,0.431206185410317,0.193666704211261,0.017127496708541,0.0375453883499791
"ENSG00000242798",20.8228657420255,-1.05158689338086,0.625100786347863,0.0171771080813244,0.0376506561786259
"ENSG00000111877",446.011253891559,-0.340436604306621,0.148885543157424,0.0172011577233081,0.0376998807196858
"ENSG00000156671",1305.01301334159,0.603886707832268,0.290305145251745,0.0172159743228583,0.037724505832377
"ENSG00000018607",2.79974356719527,-2.82343591665218,2.37654393445014,0.0172171732071067,0.037724505832377
"ENSG00000232721",5.65527229832323,-3.16238000123631,2.75856897862741,0.0172147442781074,0.037724505832377
"ENSG00000124333",1667.95733484838,-0.31614942225339,0.13745140164525,0.0172214425012469,0.0377303686593896
"ENSG00000242712",21.0671736661027,-1.16791752717729,0.736703206377055,0.0172515438153272,0.0377928204029886
"ENSG00000177548",712.446206105531,-0.381940124085807,0.169121493268627,0.017278305562528,0.0378479453052064
"ENSG00000184185",12.7161955000017,-2.02812024841969,1.60267762135031,0.0172822393769769,0.0378530602894248
"ENSG00000266634",3.35350061478372,2.80174500924729,2.35760776257283,0.0172952984180807,0.0378746559974932
"ENSG00000145349",922.61780597954,0.582472502279921,0.277743775959518,0.017294930736739,0.0378746559974932
"ENSG00000088035",708.228492670798,-0.554894746675352,0.26160718859516,0.0173001959210086,0.0378818772608639
"ENSG00000233621",171.741418238718,-0.735303583024917,0.374942441073356,0.0173068072160526,0.0378928494964377
"ENSG00000260618",19.2423253148098,-1.58336212907538,1.16339058056196,0.0173256724312811,0.0379306468937071
"ENSG00000022976",781.229446957989,-0.31473354096845,0.136962944147777,0.0173535653229063,0.037988199533141
"ENSG00000168303",747.923106843762,-0.45827201949682,0.208272960765171,0.0173600318517455,0.0379988420221667
"ENSG00000127837",3436.56530868994,0.379218287230357,0.167924170923412,0.0173650207829015,0.037999223389719
"ENSG00000122643",745.750530224517,0.395950983311568,0.176228554448415,0.0173647392234592,0.037999223389719
"ENSG00000086730",57.4011027233615,-0.749532630551687,0.384969448149655,0.0173641919158562,0.037999223389719
"ENSG00000100852",2672.40395614637,0.651951499198887,0.320582063081327,0.0173806519530912,0.038029913713459
"ENSG00000269950",2.94611404408995,-2.84586826307496,2.40833081888088,0.017393317661391,0.0380541103556418
"ENSG00000235959",3.19119565984916,2.76917034655002,2.3290244690902,0.0174080523387959,0.038082828718994
"ENSG00000244041",48.043750994251,-1.17568035836654,0.74668721324069,0.017435919742077,0.0381402690071284
"ENSG00000183134",9.58066639078451,-2.06916546088782,1.6482988943809,0.017500999525128,0.0382790915248457
"ENSG00000150456",233.262222539877,0.554651954983658,0.262160920204524,0.0175418925830272,0.0383649908265597
"ENSG00000102317",7685.48674977622,0.497483336565683,0.229909732035984,0.0175666622754199,0.0384156149159617
"ENSG00000147894",502.169706094931,-0.59466148533839,0.285908076755949,0.017573787443919,0.0384276473318869
"ENSG00000174780",5910.62913681869,0.307649206913017,0.133938806362729,0.0175757419961922,0.0384283722637217
"ENSG00000213904",31.991221717935,-0.864857959198622,0.470626484528644,0.0175955047232538,0.0384680300399336
"ENSG00000261355",63.660851525545,0.708380999044615,0.358258136541733,0.0176327345075292,0.0385458641801097
"ENSG00000139190",187.088379538114,-0.724640305156972,0.369262284473966,0.0176472428969018,0.0385740186549061
"ENSG00000069248",2395.55616636248,-0.345321071157728,0.151876571470387,0.0176511296451398,0.0385789528854403
"ENSG00000261777",25.9657982678329,-0.968674146001182,0.555972184429299,0.0176667299497469,0.0386094854181427
"ENSG00000124399",16.4794239611868,-1.04919050941432,0.627852085373625,0.0176772340326694,0.0386288758829269
"ENSG00000235726",3.18628325068527,2.75754902365545,2.32988563048429,0.0176993105384524,0.0386735488758709
"ENSG00000171492",2232.82635011144,-0.505411304254076,0.234653413799869,0.017713692533477,0.0386955537621932
"ENSG00000089154",9627.88004592675,-0.341174840409506,0.14997780692534,0.0177142842095034,0.0386955537621932
"ENSG00000213839",123.375121581267,-0.647907758515394,0.319265145933053,0.0177140659842523,0.0386955537621932
"ENSG00000162889",2854.86954916954,0.304065741866908,0.132478675998642,0.0177443694011343,0.0387576968921269
"ENSG00000145996",384.754132663486,0.434931492704669,0.196854432721593,0.0177627670425006,0.038794302671828
"ENSG00000246308",15.9340551633062,-1.24346201394932,0.820031494146108,0.0178038528771908,0.0388773912130957
"ENSG00000223343",7.71577843498306,-2.07174763707573,1.65920097892492,0.0178040948145287,0.0388773912130957
"ENSG00000143545",2537.46985749731,0.30482047293164,0.132910368978102,0.0178084349345966,0.0388796969982889
"ENSG00000185986",150.400865585321,-0.762626913099146,0.396272411448445,0.0178074842984543,0.0388796969982889
"ENSG00000272894",31.3885923186112,-1.46967462297164,1.05553132979786,0.0178186106944325,0.0388947400582721
"ENSG00000171316",1000.62786355138,0.566476344083137,0.269873560685506,0.0178178754858854,0.0388947400582721
"ENSG00000255992",2.72986602210364,-2.78708877498019,2.36683432564016,0.0178368475785233,0.0389309587128224
"ENSG00000237187",69.5487214490101,-1.16819946340278,0.744405773555741,0.0178518226138,0.0389600519888417
"ENSG00000164867",8.29591909848167,-2.02879026541339,1.61934255709672,0.0178742164292283,0.0390053292529805
"ENSG00000227295",13.9241779482119,1.13167808789108,0.708571510769907,0.0178779478213909,0.0390098765613374
