"ENSEMBL","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000070961",1944.64093232262,0.872512784804127,0.22176412360888,2.05089811080806e-05,7.9138061554111e-05
"ENSG00000154654",1960.98383802723,-7.58732264092764,2.06717089549112,2.05590855549292e-05,7.93184729809447e-05
"ENSG00000113966",199.018903608839,-0.864897914338715,0.219656796067575,2.05664542677778e-05,7.93339748612212e-05
"ENSG00000164062",8379.33344048271,-0.775452794606696,0.194672063979591,2.059570558417e-05,7.94338688901112e-05
"ENSG00000116691",778.21106280522,-0.660538545044267,0.163190984562645,2.06017150115896e-05,7.94441052653757e-05
"ENSG00000105737",48.5285972188754,-1.78394837092488,0.503483522835015,2.08252479928976e-05,8.0293013634235e-05
"ENSG00000133475",13.8333093386267,-5.07120692728204,1.34316893838275,2.09067676913486e-05,8.05941938502215e-05
"ENSG00000203772",187.607534766337,-1.17302180158858,0.309103282116559,2.10999528473858e-05,8.13256688210245e-05
"ENSG00000103150",239.464057820895,-1.00255476836899,0.25935424303081,2.12627353972932e-05,8.19397438153826e-05
"ENSG00000205517",171.161697039894,-6.1888282021763,1.63820803761666,2.12764998929679e-05,8.19794447462653e-05
"ENSG00000176410",523.173139699357,-0.977968045888712,0.252316757249952,2.13083300030838e-05,8.20887291706824e-05
"ENSG00000086300",276.257455934435,0.991379151084808,0.256309854518104,2.14926274639323e-05,8.27852514175248e-05
"ENSG00000183032",103.783459422762,-1.87063366459017,0.533611061628239,2.152433063019e-05,8.28938803401121e-05
"ENSG00000174373",1397.77006276611,-1.05535092318174,0.274876022220282,2.1554074040482e-05,8.29949278023242e-05
"ENSG00000232187",66.179001435198,1.23795909347494,0.32914016504673,2.16356619566788e-05,8.32955395363063e-05
"ENSG00000270578",12.6624785134749,-5.66979796349999,1.49918249718171,2.16676477077053e-05,8.33991319535039e-05
"ENSG00000120756",989.186287179818,0.747109655325268,0.187394733002244,2.16696143843374e-05,8.33991319535039e-05
"ENSG00000149925",49858.644633097,0.643633054283109,0.159113016141831,2.17058389088092e-05,8.3524971208171e-05
"ENSG00000179163",697.482170011957,0.904811875398634,0.231721014185403,2.17466677303385e-05,8.36593994643419e-05
"ENSG00000237792",22.6786543166747,3.1714044637579,0.908809902185647,2.17478398320321e-05,8.36593994643419e-05
"ENSG00000204941",9.40210616504831,5.85758150951588,1.55013579886712,2.18101043146707e-05,8.38716647488158e-05
"ENSG00000162407",277.803853178492,-1.18982987335214,0.314941903580915,2.1951999766645e-05,8.44036210579497e-05
"ENSG00000173218",2393.76295112332,0.603111835974757,0.148343466307392,2.1957751123925e-05,8.44120268487047e-05
"ENSG00000230615",9.15661752486302,-6.05707269889864,1.60582592362875,2.1984749907717e-05,8.45020979813338e-05
"ENSG00000093000",2792.08736229709,0.666706343056542,0.165524647051672,2.20825691953191e-05,8.48643062550835e-05
"ENSG00000249803",9.38945920593205,-6.0807810817943,1.61400992113587,2.22443127360524e-05,8.54720208782073e-05
"ENSG00000115233",3546.57478803525,0.590552809341724,0.145113421863679,2.22593296026465e-05,8.55158440697487e-05
"ENSG00000155011",13.1791356987324,6.21793116935567,1.65338240529582,2.23697318274767e-05,8.59260448538557e-05
"ENSG00000228294",8.39665490086688,-5.96737297620688,1.58367934300325,2.24206363537799e-05,8.61076085885559e-05
"ENSG00000188766",27.5010476978611,4.37154411392978,1.18557286398562,2.24583176823756e-05,8.62383372957522e-05
"ENSG00000196934",15.7331593067284,-5.2230851005037,1.38878757120382,2.24623921189585e-05,8.62399964651499e-05
"ENSG00000246582",228.610675624969,-0.968352545102337,0.250407703833354,2.24950206305968e-05,8.63512651541246e-05
"ENSG00000149182",2410.02148200836,0.710723710366921,0.177771247840491,2.25314888438971e-05,8.64772347798591e-05
"ENSG00000218014",12.9170888605877,6.19647096424141,1.64838120030724,2.25445579506864e-05,8.65133709235661e-05
"ENSG00000135378",1309.71193916111,-1.11769890815393,0.294064659838654,2.26262659333016e-05,8.68128501868065e-05
"ENSG00000158301",527.00592740273,-2.65091356355419,0.77787438286059,2.28099219313537e-05,8.75033249463157e-05
"ENSG00000171812",154.705318023861,6.26635146102433,1.6709254344938,2.29670093838318e-05,8.80916703678902e-05
"ENSG00000148343",1077.90753929905,-0.589519958983382,0.145103148364208,2.29784589354032e-05,8.81213106921838e-05
"ENSG00000154359",752.304623900107,-0.789119749611125,0.199849432267492,2.3120070639236e-05,8.86500263198691e-05
"ENSG00000184492",16.9777546199013,-2.93474447546006,0.855967689858546,2.36462589083549e-05,9.06529261938342e-05
"ENSG00000271270",48.6755242606556,-2.0111743569776,0.584369064126628,2.36946823004018e-05,9.08091603798337e-05
"ENSG00000243667",326.585620343454,1.08366147360539,0.284901346262228,2.37193197798173e-05,9.08888710837892e-05
"ENSG00000165879",86.8497195910012,-2.3777867707574,0.701073218425999,2.37902195807976e-05,9.11457975751691e-05
"ENSG00000183250",163.168284503706,-1.13233926422904,0.299552644238598,2.39867733917915e-05,9.18839724312323e-05
"ENSG00000123983",12214.1140598845,-0.808497292862783,0.205784676513502,2.40504163051994e-05,9.21128610252678e-05
